accuracy,alpha,batch_neg,batch_pos,embed_dim,hidden_dim,learning_rate,train_size,trial
0.558,1e-05,50,54,10,25,0.01,104,14
0.576,1e-05,96,108,10,25,0.01,204,14
0.58,1e-05,146,158,10,25,0.01,304,14
0.572,1e-05,200,204,10,25,0.01,404,14
0.594,1e-05,250,254,10,25,0.01,504,14
0.616,1e-05,294,310,10,25,0.01,604,14
0.69,1e-05,347,357,10,25,0.01,704,14
0.782,1e-05,391,413,10,25,0.01,804,14
0.798,1e-05,452,452,10,25,0.01,904,14
0.834,1e-05,500,504,10,25,0.01,1004,14
0.854,1e-05,544,560,10,25,0.01,1104,14
0.912,1e-05,603,601,10,25,0.01,1204,14
0.93,1e-05,645,659,10,25,0.01,1304,14
0.944,1e-05,693,711,10,25,0.01,1404,14
0.954,1e-05,746,758,10,25,0.01,1504,14
0.964,1e-05,804,800,10,25,0.01,1604,14
0.972,1e-05,852,852,10,25,0.01,1704,14
0.968,1e-05,910,894,10,25,0.01,1804,14
0.974,1e-05,952,952,10,25,0.01,1904,14
0.974,1e-05,1001,1003,10,25,0.01,2004,14
0.524,1e-05,57,47,10,25,0.01,104,15
0.57,1e-05,107,97,10,25,0.01,204,15
0.584,1e-05,157,147,10,25,0.01,304,15
0.666,1e-05,208,196,10,25,0.01,404,15
0.7,1e-05,248,256,10,25,0.01,504,15
0.738,1e-05,290,314,10,25,0.01,604,15
0.758,1e-05,330,374,10,25,0.01,704,15
0.816,1e-05,376,428,10,25,0.01,804,15
0.818,1e-05,432,472,10,25,0.01,904,15
0.888,1e-05,488,516,10,25,0.01,1004,15
0.888,1e-05,537,567,10,25,0.01,1104,15
0.914,1e-05,588,616,10,25,0.01,1204,15
0.932,1e-05,643,661,10,25,0.01,1304,15
0.942,1e-05,700,704,10,25,0.01,1404,15
0.944,1e-05,748,756,10,25,0.01,1504,15
0.958,1e-05,807,797,10,25,0.01,1604,15
0.96,1e-05,853,851,10,25,0.01,1704,15
0.97,1e-05,901,903,10,25,0.01,1804,15
0.972,1e-05,948,956,10,25,0.01,1904,15
0.974,1e-05,1003,1001,10,25,0.01,2004,15
0.508,1e-05,55,49,10,25,0.01,104,16
0.51,1e-05,100,104,10,25,0.01,204,16
0.526,1e-05,144,160,10,25,0.01,304,16
0.52,1e-05,199,205,10,25,0.01,404,16
0.536,1e-05,248,256,10,25,0.01,504,16
0.568,1e-05,299,305,10,25,0.01,604,16
0.586,1e-05,341,363,10,25,0.01,704,16
0.642,1e-05,393,411,10,25,0.01,804,16
0.668,1e-05,429,475,10,25,0.01,904,16
0.714,1e-05,478,526,10,25,0.01,1004,16
0.786,1e-05,518,586,10,25,0.01,1104,16
0.858,1e-05,574,630,10,25,0.01,1204,16
0.896,1e-05,624,680,10,25,0.01,1304,16
0.928,1e-05,667,737,10,25,0.01,1404,16
0.934,1e-05,723,781,10,25,0.01,1504,16
0.95,1e-05,785,819,10,25,0.01,1604,16
0.962,1e-05,838,866,10,25,0.01,1704,16
0.966,1e-05,893,911,10,25,0.01,1804,16
0.968,1e-05,948,956,10,25,0.01,1904,16
0.976,1e-05,1007,997,10,25,0.01,2004,16
0.576,1e-05,48,56,10,25,0.01,104,17
0.628,1e-05,90,114,10,25,0.01,204,17
0.63,1e-05,140,164,10,25,0.01,304,17
0.64,1e-05,190,214,10,25,0.01,404,17
0.654,1e-05,241,263,10,25,0.01,504,17
0.698,1e-05,289,315,10,25,0.01,604,17
0.754,1e-05,345,359,10,25,0.01,704,17
0.814,1e-05,398,406,10,25,0.01,804,17
0.832,1e-05,443,461,10,25,0.01,904,17
0.862,1e-05,496,508,10,25,0.01,1004,17
0.902,1e-05,552,552,10,25,0.01,1104,17
0.912,1e-05,600,604,10,25,0.01,1204,17
0.926,1e-05,649,655,10,25,0.01,1304,17
0.938,1e-05,702,702,10,25,0.01,1404,17
0.95,1e-05,748,756,10,25,0.01,1504,17
0.956,1e-05,793,811,10,25,0.01,1604,17
0.958,1e-05,847,857,10,25,0.01,1704,17
0.966,1e-05,910,894,10,25,0.01,1804,17
0.964,1e-05,959,945,10,25,0.01,1904,17
0.966,1e-05,1007,997,10,25,0.01,2004,17
0.524,1e-05,53,51,10,25,0.01,104,18
0.554,1e-05,103,101,10,25,0.01,204,18
0.578,1e-05,157,147,10,25,0.01,304,18
0.602,1e-05,204,200,10,25,0.01,404,18
0.616,1e-05,252,252,10,25,0.01,504,18
0.646,1e-05,298,306,10,25,0.01,604,18
0.678,1e-05,345,359,10,25,0.01,704,18
0.726,1e-05,392,412,10,25,0.01,804,18
0.744,1e-05,435,469,10,25,0.01,904,18
0.796,1e-05,490,514,10,25,0.01,1004,18
0.826,1e-05,542,562,10,25,0.01,1104,18
0.886,1e-05,589,615,10,25,0.01,1204,18
0.92,1e-05,643,661,10,25,0.01,1304,18
0.938,1e-05,692,712,10,25,0.01,1404,18
0.956,1e-05,745,759,10,25,0.01,1504,18
0.952,1e-05,803,801,10,25,0.01,1604,18
0.952,1e-05,855,849,10,25,0.01,1704,18
0.956,1e-05,897,907,10,25,0.01,1804,18
0.96,1e-05,947,957,10,25,0.01,1904,18
0.966,1e-05,1001,1003,10,25,0.01,2004,18
0.538,1e-05,53,51,10,25,0.01,104,19
0.546,1e-05,106,98,10,25,0.01,204,19
0.55,1e-05,153,151,10,25,0.01,304,19
0.604,1e-05,204,200,10,25,0.01,404,19
0.638,1e-05,255,249,10,25,0.01,504,19
0.644,1e-05,304,300,10,25,0.01,604,19
0.666,1e-05,347,357,10,25,0.01,704,19
0.722,1e-05,400,404,10,25,0.01,804,19
0.74,1e-05,444,460,10,25,0.01,904,19
0.766,1e-05,490,514,10,25,0.01,1004,19
0.784,1e-05,547,557,10,25,0.01,1104,19
0.836,1e-05,590,614,10,25,0.01,1204,19
0.872,1e-05,648,656,10,25,0.01,1304,19
0.892,1e-05,701,703,10,25,0.01,1404,19
0.926,1e-05,756,748,10,25,0.01,1504,19
0.922,1e-05,805,799,10,25,0.01,1604,19
0.936,1e-05,860,844,10,25,0.01,1704,19
0.94,1e-05,909,895,10,25,0.01,1804,19
0.944,1e-05,956,948,10,25,0.01,1904,19
0.948,1e-05,1007,997,10,25,0.01,2004,19
0.512,1e-05,53,51,10,25,0.01,104,20
0.586,1e-05,99,105,10,25,0.01,204,20
0.608,1e-05,142,162,10,25,0.01,304,20
0.648,1e-05,191,213,10,25,0.01,404,20
0.65,1e-05,236,268,10,25,0.01,504,20
0.708,1e-05,283,321,10,25,0.01,604,20
0.73,1e-05,333,371,10,25,0.01,704,20
0.772,1e-05,383,421,10,25,0.01,804,20
0.824,1e-05,439,465,10,25,0.01,904,20
0.866,1e-05,490,514,10,25,0.01,1004,20
0.892,1e-05,542,562,10,25,0.01,1104,20
0.928,1e-05,594,610,10,25,0.01,1204,20
0.932,1e-05,637,667,10,25,0.01,1304,20
0.93,1e-05,692,712,10,25,0.01,1404,20
0.942,1e-05,742,762,10,25,0.01,1504,20
0.96,1e-05,798,806,10,25,0.01,1604,20
0.964,1e-05,847,857,10,25,0.01,1704,20
0.964,1e-05,908,896,10,25,0.01,1804,20
0.97,1e-05,960,944,10,25,0.01,1904,20
0.974,1e-05,1003,1001,10,25,0.01,2004,20
0.48,0.0001,57,47,10,25,0.0001,104,1
0.48,0.0001,100,104,10,25,0.0001,204,1
0.478,0.0001,151,153,10,25,0.0001,304,1
0.478,0.0001,203,201,10,25,0.0001,404,1
0.478,0.0001,250,254,10,25,0.0001,504,1
0.476,0.0001,309,295,10,25,0.0001,604,1
0.474,0.0001,357,347,10,25,0.0001,704,1
0.476,0.0001,402,402,10,25,0.0001,804,1
0.476,0.0001,462,442,10,25,0.0001,904,1
0.474,0.0001,516,488,10,25,0.0001,1004,1
0.47,0.0001,556,548,10,25,0.0001,1104,1
0.468,0.0001,602,602,10,25,0.0001,1204,1
0.47,0.0001,651,653,10,25,0.0001,1304,1
0.472,0.0001,701,703,10,25,0.0001,1404,1
0.474,0.0001,745,759,10,25,0.0001,1504,1
0.474,0.0001,784,820,10,25,0.0001,1604,1
0.474,0.0001,838,866,10,25,0.0001,1704,1
0.476,0.0001,898,906,10,25,0.0001,1804,1
0.472,0.0001,946,958,10,25,0.0001,1904,1
0.47,0.0001,1001,1003,10,25,0.0001,2004,1
0.486,0.0001,44,60,10,25,0.0001,104,2
0.486,0.0001,87,117,10,25,0.0001,204,2
0.486,0.0001,139,165,10,25,0.0001,304,2
0.486,0.0001,191,213,10,25,0.0001,404,2
0.486,0.0001,240,264,10,25,0.0001,504,2
0.488,0.0001,301,303,10,25,0.0001,604,2
0.488,0.0001,343,361,10,25,0.0001,704,2
0.486,0.0001,398,406,10,25,0.0001,804,2
0.486,0.0001,449,455,10,25,0.0001,904,2
0.488,0.0001,498,506,10,25,0.0001,1004,2
0.492,0.0001,561,543,10,25,0.0001,1104,2
0.49,0.0001,613,591,10,25,0.0001,1204,2
0.492,0.0001,654,650,10,25,0.0001,1304,2
0.494,0.0001,699,705,10,25,0.0001,1404,2
0.496,0.0001,759,745,10,25,0.0001,1504,2
0.5,0.0001,808,796,10,25,0.0001,1604,2
0.502,0.0001,857,847,10,25,0.0001,1704,2
0.5,0.0001,912,892,10,25,0.0001,1804,2
0.496,0.0001,963,941,10,25,0.0001,1904,2
0.494,0.0001,1013,991,10,25,0.0001,2004,2
0.514,0.0001,46,58,10,25,0.0001,104,3
0.518,0.0001,89,115,10,25,0.0001,204,3
0.52,0.0001,140,164,10,25,0.0001,304,3
0.52,0.0001,191,213,10,25,0.0001,404,3
0.52,0.0001,240,264,10,25,0.0001,504,3
0.522,0.0001,292,312,10,25,0.0001,604,3
0.524,0.0001,341,363,10,25,0.0001,704,3
0.524,0.0001,389,415,10,25,0.0001,804,3
0.524,0.0001,433,471,10,25,0.0001,904,3
0.524,0.0001,476,528,10,25,0.0001,1004,3
0.526,0.0001,516,588,10,25,0.0001,1104,3
0.526,0.0001,568,636,10,25,0.0001,1204,3
0.528,0.0001,620,684,10,25,0.0001,1304,3
0.528,0.0001,661,743,10,25,0.0001,1404,3
0.532,0.0001,714,790,10,25,0.0001,1504,3
0.532,0.0001,768,836,10,25,0.0001,1604,3
0.528,0.0001,819,885,10,25,0.0001,1704,3
0.526,0.0001,878,926,10,25,0.0001,1804,3
0.53,0.0001,934,970,10,25,0.0001,1904,3
0.532,0.0001,987,1017,10,25,0.0001,2004,3
0.492,0.0001,56,48,10,25,0.0001,104,4
0.492,0.0001,111,93,10,25,0.0001,204,4
0.49,0.0001,157,147,10,25,0.0001,304,4
0.49,0.0001,201,203,10,25,0.0001,404,4
0.49,0.0001,245,259,10,25,0.0001,504,4
0.492,0.0001,297,307,10,25,0.0001,604,4
0.492,0.0001,349,355,10,25,0.0001,704,4
0.492,0.0001,400,404,10,25,0.0001,804,4
0.496,0.0001,448,456,10,25,0.0001,904,4
0.498,0.0001,499,505,10,25,0.0001,1004,4
0.496,0.0001,549,555,10,25,0.0001,1104,4
0.496,0.0001,608,596,10,25,0.0001,1204,4
0.492,0.0001,662,642,10,25,0.0001,1304,4
0.494,0.0001,713,691,10,25,0.0001,1404,4
0.496,0.0001,763,741,10,25,0.0001,1504,4
0.498,0.0001,804,800,10,25,0.0001,1604,4
0.5,0.0001,851,853,10,25,0.0001,1704,4
0.498,0.0001,907,897,10,25,0.0001,1804,4
0.498,0.0001,946,958,10,25,0.0001,1904,4
0.502,0.0001,999,1005,10,25,0.0001,2004,4
0.506,0.0001,54,50,10,25,0.0001,104,5
0.508,0.0001,101,103,10,25,0.0001,204,5
0.508,0.0001,151,153,10,25,0.0001,304,5
0.508,0.0001,203,201,10,25,0.0001,404,5
0.508,0.0001,247,257,10,25,0.0001,504,5
0.51,0.0001,294,310,10,25,0.0001,604,5
0.508,0.0001,348,356,10,25,0.0001,704,5
0.508,0.0001,392,412,10,25,0.0001,804,5
0.508,0.0001,447,457,10,25,0.0001,904,5
0.506,0.0001,502,502,10,25,0.0001,1004,5
0.506,0.0001,547,557,10,25,0.0001,1104,5
0.504,0.0001,600,604,10,25,0.0001,1204,5
0.5,0.0001,658,646,10,25,0.0001,1304,5
0.508,0.0001,707,697,10,25,0.0001,1404,5
0.51,0.0001,762,742,10,25,0.0001,1504,5
0.506,0.0001,820,784,10,25,0.0001,1604,5
0.508,0.0001,865,839,10,25,0.0001,1704,5
0.508,0.0001,909,895,10,25,0.0001,1804,5
0.506,0.0001,954,950,10,25,0.0001,1904,5
0.508,0.0001,1005,999,10,25,0.0001,2004,5
0.494,0.0001,49,55,10,25,0.0001,104,6
0.494,0.0001,95,109,10,25,0.0001,204,6
0.492,0.0001,141,163,10,25,0.0001,304,6
0.492,0.0001,185,219,10,25,0.0001,404,6
0.492,0.0001,233,271,10,25,0.0001,504,6
0.492,0.0001,287,317,10,25,0.0001,604,6
0.492,0.0001,344,360,10,25,0.0001,704,6
0.492,0.0001,394,410,10,25,0.0001,804,6
0.492,0.0001,455,449,10,25,0.0001,904,6
0.492,0.0001,505,499,10,25,0.0001,1004,6
0.492,0.0001,552,552,10,25,0.0001,1104,6
0.492,0.0001,591,613,10,25,0.0001,1204,6
0.492,0.0001,645,659,10,25,0.0001,1304,6
0.492,0.0001,686,718,10,25,0.0001,1404,6
0.494,0.0001,733,771,10,25,0.0001,1504,6
0.494,0.0001,780,824,10,25,0.0001,1604,6
0.494,0.0001,841,863,10,25,0.0001,1704,6
0.494,0.0001,894,910,10,25,0.0001,1804,6
0.498,0.0001,950,954,10,25,0.0001,1904,6
0.496,0.0001,1001,1003,10,25,0.0001,2004,6
0.458,0.0001,48,56,10,25,0.0001,104,7
0.458,0.0001,101,103,10,25,0.0001,204,7
0.458,0.0001,154,150,10,25,0.0001,304,7
0.456,0.0001,218,186,10,25,0.0001,404,7
0.454,0.0001,275,229,10,25,0.0001,504,7
0.452,0.0001,321,283,10,25,0.0001,604,7
0.454,0.0001,362,342,10,25,0.0001,704,7
0.452,0.0001,415,389,10,25,0.0001,804,7
0.448,0.0001,463,441,10,25,0.0001,904,7
0.446,0.0001,508,496,10,25,0.0001,1004,7
0.448,0.0001,546,558,10,25,0.0001,1104,7
0.448,0.0001,594,610,10,25,0.0001,1204,7
0.45,0.0001,644,660,10,25,0.0001,1304,7
0.448,0.0001,692,712,10,25,0.0001,1404,7
0.45,0.0001,748,756,10,25,0.0001,1504,7
0.45,0.0001,797,807,10,25,0.0001,1604,7
0.452,0.0001,847,857,10,25,0.0001,1704,7
0.454,0.0001,908,896,10,25,0.0001,1804,7
0.456,0.0001,961,943,10,25,0.0001,1904,7
0.46,0.0001,1006,998,10,25,0.0001,2004,7
0.51,0.0001,47,57,10,25,0.0001,104,8
0.51,0.0001,100,104,10,25,0.0001,204,8
0.51,0.0001,151,153,10,25,0.0001,304,8
0.512,0.0001,201,203,10,25,0.0001,404,8
0.514,0.0001,249,255,10,25,0.0001,504,8
0.514,0.0001,299,305,10,25,0.0001,604,8
0.514,0.0001,343,361,10,25,0.0001,704,8
0.514,0.0001,394,410,10,25,0.0001,804,8
0.514,0.0001,449,455,10,25,0.0001,904,8
0.514,0.0001,499,505,10,25,0.0001,1004,8
0.514,0.0001,547,557,10,25,0.0001,1104,8
0.514,0.0001,596,608,10,25,0.0001,1204,8
0.514,0.0001,647,657,10,25,0.0001,1304,8
0.514,0.0001,693,711,10,25,0.0001,1404,8
0.514,0.0001,745,759,10,25,0.0001,1504,8
0.514,0.0001,801,803,10,25,0.0001,1604,8
0.518,0.0001,855,849,10,25,0.0001,1704,8
0.52,0.0001,908,896,10,25,0.0001,1804,8
0.526,0.0001,956,948,10,25,0.0001,1904,8
0.528,0.0001,999,1005,10,25,0.0001,2004,8
0.586,0.0001,54,50,10,25,0.0001,104,9
0.584,0.0001,109,95,10,25,0.0001,204,9
0.586,0.0001,164,140,10,25,0.0001,304,9
0.584,0.0001,217,187,10,25,0.0001,404,9
0.586,0.0001,274,230,10,25,0.0001,504,9
0.588,0.0001,318,286,10,25,0.0001,604,9
0.588,0.0001,369,335,10,25,0.0001,704,9
0.588,0.0001,416,388,10,25,0.0001,804,9
0.588,0.0001,470,434,10,25,0.0001,904,9
0.586,0.0001,523,481,10,25,0.0001,1004,9
0.584,0.0001,572,532,10,25,0.0001,1104,9
0.584,0.0001,624,580,10,25,0.0001,1204,9
0.584,0.0001,669,635,10,25,0.0001,1304,9
0.582,0.0001,722,682,10,25,0.0001,1404,9
0.584,0.0001,772,732,10,25,0.0001,1504,9
0.58,0.0001,820,784,10,25,0.0001,1604,9
0.58,0.0001,861,843,10,25,0.0001,1704,9
0.582,0.0001,908,896,10,25,0.0001,1804,9
0.58,0.0001,950,954,10,25,0.0001,1904,9
0.576,0.0001,1007,997,10,25,0.0001,2004,9
0.474,0.0001,56,48,10,25,0.0001,104,10
0.468,0.0001,103,101,10,25,0.0001,204,10
0.466,0.0001,149,155,10,25,0.0001,304,10
0.466,0.0001,191,213,10,25,0.0001,404,10
0.466,0.0001,250,254,10,25,0.0001,504,10
0.464,0.0001,297,307,10,25,0.0001,604,10
0.462,0.0001,343,361,10,25,0.0001,704,10
0.462,0.0001,383,421,10,25,0.0001,804,10
0.464,0.0001,423,481,10,25,0.0001,904,10
0.466,0.0001,470,534,10,25,0.0001,1004,10
0.468,0.0001,510,594,10,25,0.0001,1104,10
0.472,0.0001,561,643,10,25,0.0001,1204,10
0.478,0.0001,617,687,10,25,0.0001,1304,10
0.48,0.0001,673,731,10,25,0.0001,1404,10
0.48,0.0001,720,784,10,25,0.0001,1504,10
0.48,0.0001,774,830,10,25,0.0001,1604,10
0.482,0.0001,826,878,10,25,0.0001,1704,10
0.484,0.0001,885,919,10,25,0.0001,1804,10
0.482,0.0001,937,967,10,25,0.0001,1904,10
0.484,0.0001,988,1016,10,25,0.0001,2004,10
0.534,0.0001,49,55,10,25,0.0001,104,11
0.534,0.0001,104,100,10,25,0.0001,204,11
0.534,0.0001,153,151,10,25,0.0001,304,11
0.534,0.0001,206,198,10,25,0.0001,404,11
0.532,0.0001,257,247,10,25,0.0001,504,11
0.532,0.0001,307,297,10,25,0.0001,604,11
0.532,0.0001,365,339,10,25,0.0001,704,11
0.534,0.0001,420,384,10,25,0.0001,804,11
0.536,0.0001,471,433,10,25,0.0001,904,11
0.536,0.0001,522,482,10,25,0.0001,1004,11
0.538,0.0001,573,531,10,25,0.0001,1104,11
0.54,0.0001,614,590,10,25,0.0001,1204,11
0.542,0.0001,665,639,10,25,0.0001,1304,11
0.542,0.0001,719,685,10,25,0.0001,1404,11
0.544,0.0001,769,735,10,25,0.0001,1504,11
0.546,0.0001,816,788,10,25,0.0001,1604,11
0.548,0.0001,863,841,10,25,0.0001,1704,11
0.548,0.0001,916,888,10,25,0.0001,1804,11
0.55,0.0001,960,944,10,25,0.0001,1904,11
0.55,0.0001,1009,995,10,25,0.0001,2004,11
0.474,0.0001,52,52,10,25,0.0001,104,12
0.474,0.0001,108,96,10,25,0.0001,204,12
0.47,0.0001,159,145,10,25,0.0001,304,12
0.47,0.0001,211,193,10,25,0.0001,404,12
0.47,0.0001,259,245,10,25,0.0001,504,12
0.47,0.0001,309,295,10,25,0.0001,604,12
0.472,0.0001,352,352,10,25,0.0001,704,12
0.474,0.0001,399,405,10,25,0.0001,804,12
0.478,0.0001,455,449,10,25,0.0001,904,12
0.484,0.0001,514,490,10,25,0.0001,1004,12
0.484,0.0001,554,550,10,25,0.0001,1104,12
0.488,0.0001,592,612,10,25,0.0001,1204,12
0.49,0.0001,643,661,10,25,0.0001,1304,12
0.488,0.0001,694,710,10,25,0.0001,1404,12
0.49,0.0001,747,757,10,25,0.0001,1504,12
0.49,0.0001,801,803,10,25,0.0001,1604,12
0.49,0.0001,845,859,10,25,0.0001,1704,12
0.49,0.0001,893,911,10,25,0.0001,1804,12
0.49,0.0001,942,962,10,25,0.0001,1904,12
0.486,0.0001,991,1013,10,25,0.0001,2004,12
0.454,0.0001,47,57,10,25,0.0001,104,13
0.454,0.0001,91,113,10,25,0.0001,204,13
0.454,0.0001,145,159,10,25,0.0001,304,13
0.458,0.0001,192,212,10,25,0.0001,404,13
0.46,0.0001,235,269,10,25,0.0001,504,13
0.46,0.0001,273,331,10,25,0.0001,604,13
0.458,0.0001,327,377,10,25,0.0001,704,13
0.458,0.0001,382,422,10,25,0.0001,804,13
0.456,0.0001,431,473,10,25,0.0001,904,13
0.46,0.0001,476,528,10,25,0.0001,1004,13
0.466,0.0001,531,573,10,25,0.0001,1104,13
0.468,0.0001,579,625,10,25,0.0001,1204,13
0.466,0.0001,627,677,10,25,0.0001,1304,13
0.464,0.0001,682,722,10,25,0.0001,1404,13
0.466,0.0001,729,775,10,25,0.0001,1504,13
0.468,0.0001,775,829,10,25,0.0001,1604,13
0.476,0.0001,831,873,10,25,0.0001,1704,13
0.476,0.0001,880,924,10,25,0.0001,1804,13
0.474,0.0001,928,976,10,25,0.0001,1904,13
0.472,0.0001,984,1020,10,25,0.0001,2004,13
0.398,0.0001,46,58,10,25,0.0001,104,14
0.396,0.0001,90,114,10,25,0.0001,204,14
0.394,0.0001,146,158,10,25,0.0001,304,14
0.394,0.0001,197,207,10,25,0.0001,404,14
0.394,0.0001,253,251,10,25,0.0001,504,14
0.394,0.0001,302,302,10,25,0.0001,604,14
0.396,0.0001,352,352,10,25,0.0001,704,14
0.398,0.0001,400,404,10,25,0.0001,804,14
0.396,0.0001,448,456,10,25,0.0001,904,14
0.396,0.0001,493,511,10,25,0.0001,1004,14
0.398,0.0001,553,551,10,25,0.0001,1104,14
0.402,0.0001,608,596,10,25,0.0001,1204,14
0.402,0.0001,657,647,10,25,0.0001,1304,14
0.404,0.0001,703,701,10,25,0.0001,1404,14
0.406,0.0001,751,753,10,25,0.0001,1504,14
0.406,0.0001,807,797,10,25,0.0001,1604,14
0.41,0.0001,855,849,10,25,0.0001,1704,14
0.408,0.0001,908,896,10,25,0.0001,1804,14
0.408,0.0001,957,947,10,25,0.0001,1904,14
0.414,0.0001,1001,1003,10,25,0.0001,2004,14
0.484,0.0001,50,54,10,25,0.0001,104,15
0.484,0.0001,102,102,10,25,0.0001,204,15
0.484,0.0001,151,153,10,25,0.0001,304,15
0.484,0.0001,195,209,10,25,0.0001,404,15
0.484,0.0001,246,258,10,25,0.0001,504,15
0.486,0.0001,302,302,10,25,0.0001,604,15
0.484,0.0001,354,350,10,25,0.0001,704,15
0.484,0.0001,404,400,10,25,0.0001,804,15
0.492,0.0001,451,453,10,25,0.0001,904,15
0.49,0.0001,501,503,10,25,0.0001,1004,15
0.488,0.0001,557,547,10,25,0.0001,1104,15
0.49,0.0001,608,596,10,25,0.0001,1204,15
0.492,0.0001,650,654,10,25,0.0001,1304,15
0.496,0.0001,705,699,10,25,0.0001,1404,15
0.5,0.0001,749,755,10,25,0.0001,1504,15
0.506,0.0001,803,801,10,25,0.0001,1604,15
0.508,0.0001,859,845,10,25,0.0001,1704,15
0.508,0.0001,909,895,10,25,0.0001,1804,15
0.508,0.0001,947,957,10,25,0.0001,1904,15
0.512,0.0001,998,1006,10,25,0.0001,2004,15
0.528,0.0001,55,49,10,25,0.0001,104,16
0.532,0.0001,110,94,10,25,0.0001,204,16
0.532,0.0001,157,147,10,25,0.0001,304,16
0.532,0.0001,215,189,10,25,0.0001,404,16
0.532,0.0001,263,241,10,25,0.0001,504,16
0.53,0.0001,311,293,10,25,0.0001,604,16
0.53,0.0001,364,340,10,25,0.0001,704,16
0.532,0.0001,415,389,10,25,0.0001,804,16
0.532,0.0001,461,443,10,25,0.0001,904,16
0.532,0.0001,512,492,10,25,0.0001,1004,16
0.532,0.0001,569,535,10,25,0.0001,1104,16
0.534,0.0001,619,585,10,25,0.0001,1204,16
0.538,0.0001,669,635,10,25,0.0001,1304,16
0.536,0.0001,721,683,10,25,0.0001,1404,16
0.536,0.0001,764,740,10,25,0.0001,1504,16
0.538,0.0001,815,789,10,25,0.0001,1604,16
0.538,0.0001,859,845,10,25,0.0001,1704,16
0.538,0.0001,911,893,10,25,0.0001,1804,16
0.538,0.0001,960,944,10,25,0.0001,1904,16
0.54,0.0001,1011,993,10,25,0.0001,2004,16
0.47,0.0001,51,53,10,25,0.0001,104,17
0.47,0.0001,102,102,10,25,0.0001,204,17
0.47,0.0001,153,151,10,25,0.0001,304,17
0.47,0.0001,202,202,10,25,0.0001,404,17
0.468,0.0001,253,251,10,25,0.0001,504,17
0.47,0.0001,305,299,10,25,0.0001,604,17
0.47,0.0001,366,338,10,25,0.0001,704,17
0.468,0.0001,408,396,10,25,0.0001,804,17
0.47,0.0001,458,446,10,25,0.0001,904,17
0.47,0.0001,512,492,10,25,0.0001,1004,17
0.474,0.0001,559,545,10,25,0.0001,1104,17
0.472,0.0001,612,592,10,25,0.0001,1204,17
0.47,0.0001,665,639,10,25,0.0001,1304,17
0.472,0.0001,719,685,10,25,0.0001,1404,17
0.472,0.0001,762,742,10,25,0.0001,1504,17
0.472,0.0001,804,800,10,25,0.0001,1604,17
0.474,0.0001,853,851,10,25,0.0001,1704,17
0.474,0.0001,905,899,10,25,0.0001,1804,17
0.48,0.0001,961,943,10,25,0.0001,1904,17
0.484,0.0001,1011,993,10,25,0.0001,2004,17
0.484,0.0001,43,61,10,25,0.0001,104,18
0.484,0.0001,92,112,10,25,0.0001,204,18
0.484,0.0001,139,165,10,25,0.0001,304,18
0.484,0.0001,181,223,10,25,0.0001,404,18
0.486,0.0001,227,277,10,25,0.0001,504,18
0.486,0.0001,282,322,10,25,0.0001,604,18
0.488,0.0001,333,371,10,25,0.0001,704,18
0.49,0.0001,379,425,10,25,0.0001,804,18
0.49,0.0001,437,467,10,25,0.0001,904,18
0.494,0.0001,496,508,10,25,0.0001,1004,18
0.492,0.0001,553,551,10,25,0.0001,1104,18
0.492,0.0001,596,608,10,25,0.0001,1204,18
0.496,0.0001,646,658,10,25,0.0001,1304,18
0.502,0.0001,701,703,10,25,0.0001,1404,18
0.502,0.0001,756,748,10,25,0.0001,1504,18
0.508,0.0001,801,803,10,25,0.0001,1604,18
0.512,0.0001,857,847,10,25,0.0001,1704,18
0.512,0.0001,910,894,10,25,0.0001,1804,18
0.514,0.0001,960,944,10,25,0.0001,1904,18
0.514,0.0001,1008,996,10,25,0.0001,2004,18
0.52,0.0001,51,53,10,25,0.0001,104,19
0.52,0.0001,113,91,10,25,0.0001,204,19
0.52,0.0001,157,147,10,25,0.0001,304,19
0.52,0.0001,216,188,10,25,0.0001,404,19
0.52,0.0001,267,237,10,25,0.0001,504,19
0.52,0.0001,319,285,10,25,0.0001,604,19
0.52,0.0001,371,333,10,25,0.0001,704,19
0.52,0.0001,424,380,10,25,0.0001,804,19
0.52,0.0001,465,439,10,25,0.0001,904,19
0.522,0.0001,512,492,10,25,0.0001,1004,19
0.522,0.0001,566,538,10,25,0.0001,1104,19
0.522,0.0001,615,589,10,25,0.0001,1204,19
0.524,0.0001,665,639,10,25,0.0001,1304,19
0.528,0.0001,712,692,10,25,0.0001,1404,19
0.53,0.0001,758,746,10,25,0.0001,1504,19
0.53,0.0001,805,799,10,25,0.0001,1604,19
0.53,0.0001,854,850,10,25,0.0001,1704,19
0.524,0.0001,910,894,10,25,0.0001,1804,19
0.526,0.0001,962,942,10,25,0.0001,1904,19
0.53,0.0001,1009,995,10,25,0.0001,2004,19
0.472,0.0001,50,54,10,25,0.0001,104,20
0.472,0.0001,100,104,10,25,0.0001,204,20
0.47,0.0001,151,153,10,25,0.0001,304,20
0.47,0.0001,199,205,10,25,0.0001,404,20
0.472,0.0001,258,246,10,25,0.0001,504,20
0.472,0.0001,310,294,10,25,0.0001,604,20
0.472,0.0001,364,340,10,25,0.0001,704,20
0.472,0.0001,418,386,10,25,0.0001,804,20
0.468,0.0001,467,437,10,25,0.0001,904,20
