trial,embed_dim,hidden_dim,alpha,learning_rate,premack_training,equality_accuracy,premack_accuracy
15,100,100,0.01,0.01,500,0.997,0.503
15,100,100,0.01,0.01,520,0.997,0.5
15,100,100,0.01,0.01,540,0.997,0.496
15,100,100,0.01,0.01,560,0.997,0.493
15,100,100,0.01,0.01,580,0.997,0.488
15,100,100,0.01,0.01,600,0.997,0.498
15,100,100,0.01,0.01,620,0.997,0.508
15,100,100,0.01,0.01,640,0.997,0.499
15,100,100,0.01,0.01,660,0.997,0.497
15,100,100,0.01,0.01,680,0.997,0.5
15,100,100,0.01,0.01,700,0.997,0.503
15,100,100,0.01,0.01,720,0.997,0.499
15,100,100,0.01,0.01,740,0.997,0.504
15,100,100,0.01,0.01,760,0.997,0.506
15,100,100,0.01,0.01,780,0.997,0.496
15,100,100,0.01,0.01,800,0.997,0.5
15,100,100,0.01,0.01,820,0.997,0.498
15,100,100,0.01,0.01,840,0.997,0.495
15,100,100,0.01,0.01,860,0.997,0.496
15,100,100,0.01,0.01,880,0.997,0.488
15,100,100,0.01,0.01,900,0.997,0.504
15,100,100,0.01,0.01,920,0.997,0.506
15,100,100,0.01,0.01,940,0.997,0.504
15,100,100,0.01,0.01,960,0.997,0.494
15,100,100,0.01,0.01,980,0.997,0.488
16,100,100,0.01,0.01,0,0.999,0.535
16,100,100,0.01,0.01,20,0.999,0.58
16,100,100,0.01,0.01,40,0.999,0.597
16,100,100,0.01,0.01,60,0.999,0.546
16,100,100,0.01,0.01,80,0.999,0.541
16,100,100,0.01,0.01,100,0.999,0.513
16,100,100,0.01,0.01,120,0.999,0.518
16,100,100,0.01,0.01,140,0.999,0.541
16,100,100,0.01,0.01,160,0.999,0.528
16,100,100,0.01,0.01,180,0.999,0.549
16,100,100,0.01,0.01,200,0.999,0.522
16,100,100,0.01,0.01,220,0.999,0.508
16,100,100,0.01,0.01,240,0.999,0.519
16,100,100,0.01,0.01,260,0.999,0.528
16,100,100,0.01,0.01,280,0.999,0.527
16,100,100,0.01,0.01,300,0.999,0.515
16,100,100,0.01,0.01,320,0.999,0.52
16,100,100,0.01,0.01,340,0.999,0.512
16,100,100,0.01,0.01,360,0.999,0.509
16,100,100,0.01,0.01,380,0.999,0.502
16,100,100,0.01,0.01,400,0.999,0.518
16,100,100,0.01,0.01,420,0.999,0.51
16,100,100,0.01,0.01,440,0.999,0.512
16,100,100,0.01,0.01,460,0.999,0.508
16,100,100,0.01,0.01,480,0.999,0.51
16,100,100,0.01,0.01,500,0.999,0.505
16,100,100,0.01,0.01,520,0.999,0.497
16,100,100,0.01,0.01,540,0.999,0.501
16,100,100,0.01,0.01,560,0.999,0.509
16,100,100,0.01,0.01,580,0.999,0.518
16,100,100,0.01,0.01,600,0.999,0.519
16,100,100,0.01,0.01,620,0.999,0.513
16,100,100,0.01,0.01,640,0.999,0.506
16,100,100,0.01,0.01,660,0.999,0.516
16,100,100,0.01,0.01,680,0.999,0.522
16,100,100,0.01,0.01,700,0.999,0.515
16,100,100,0.01,0.01,720,0.999,0.503
16,100,100,0.01,0.01,740,0.999,0.496
16,100,100,0.01,0.01,760,0.999,0.489
16,100,100,0.01,0.01,780,0.999,0.489
16,100,100,0.01,0.01,800,0.999,0.492
16,100,100,0.01,0.01,820,0.999,0.495
16,100,100,0.01,0.01,840,0.999,0.501
16,100,100,0.01,0.01,860,0.999,0.499
16,100,100,0.01,0.01,880,0.999,0.499
16,100,100,0.01,0.01,900,0.999,0.504
16,100,100,0.01,0.01,920,0.999,0.506
16,100,100,0.01,0.01,940,0.999,0.508
16,100,100,0.01,0.01,960,0.999,0.508
16,100,100,0.01,0.01,980,0.999,0.519
17,100,100,0.01,0.01,0,1.0,0.527
17,100,100,0.01,0.01,20,1.0,0.657
17,100,100,0.01,0.01,40,1.0,0.641
17,100,100,0.01,0.01,60,1.0,0.606
17,100,100,0.01,0.01,80,1.0,0.609
17,100,100,0.01,0.01,100,1.0,0.584
17,100,100,0.01,0.01,120,1.0,0.578
17,100,100,0.01,0.01,140,1.0,0.582
17,100,100,0.01,0.01,160,1.0,0.57
17,100,100,0.01,0.01,180,1.0,0.561
17,100,100,0.01,0.01,200,1.0,0.562
17,100,100,0.01,0.01,220,1.0,0.544
17,100,100,0.01,0.01,240,1.0,0.553
17,100,100,0.01,0.01,260,1.0,0.563
17,100,100,0.01,0.01,280,1.0,0.555
17,100,100,0.01,0.01,300,1.0,0.55
17,100,100,0.01,0.01,320,1.0,0.555
17,100,100,0.01,0.01,340,1.0,0.556
17,100,100,0.01,0.01,360,1.0,0.545
17,100,100,0.01,0.01,380,1.0,0.534
17,100,100,0.01,0.01,400,1.0,0.531
17,100,100,0.01,0.01,420,1.0,0.524
17,100,100,0.01,0.01,440,1.0,0.516
17,100,100,0.01,0.01,460,1.0,0.518
17,100,100,0.01,0.01,480,1.0,0.517
17,100,100,0.01,0.01,500,1.0,0.511
17,100,100,0.01,0.01,520,1.0,0.492
17,100,100,0.01,0.01,540,1.0,0.488
17,100,100,0.01,0.01,560,1.0,0.49
17,100,100,0.01,0.01,580,1.0,0.493
17,100,100,0.01,0.01,600,1.0,0.498
17,100,100,0.01,0.01,620,1.0,0.489
17,100,100,0.01,0.01,640,1.0,0.48
17,100,100,0.01,0.01,660,1.0,0.487
17,100,100,0.01,0.01,680,1.0,0.474
17,100,100,0.01,0.01,700,1.0,0.472
17,100,100,0.01,0.01,720,1.0,0.488
17,100,100,0.01,0.01,740,1.0,0.495
17,100,100,0.01,0.01,760,1.0,0.492
17,100,100,0.01,0.01,780,1.0,0.484
17,100,100,0.01,0.01,800,1.0,0.496
17,100,100,0.01,0.01,820,1.0,0.484
17,100,100,0.01,0.01,840,1.0,0.494
17,100,100,0.01,0.01,860,1.0,0.496
17,100,100,0.01,0.01,880,1.0,0.493
17,100,100,0.01,0.01,900,1.0,0.498
17,100,100,0.01,0.01,920,1.0,0.492
17,100,100,0.01,0.01,940,1.0,0.491
17,100,100,0.01,0.01,960,1.0,0.491
17,100,100,0.01,0.01,980,1.0,0.489
18,100,100,0.01,0.01,0,0.997,0.629
18,100,100,0.01,0.01,20,0.997,0.617
18,100,100,0.01,0.01,40,0.997,0.61
18,100,100,0.01,0.01,60,0.997,0.577
18,100,100,0.01,0.01,80,0.997,0.549
18,100,100,0.01,0.01,100,0.997,0.537
18,100,100,0.01,0.01,120,0.997,0.549
18,100,100,0.01,0.01,140,0.997,0.524
18,100,100,0.01,0.01,160,0.997,0.526
18,100,100,0.01,0.01,180,0.997,0.538
18,100,100,0.01,0.01,200,0.997,0.53
18,100,100,0.01,0.01,220,0.997,0.522
18,100,100,0.01,0.01,240,0.997,0.508
18,100,100,0.01,0.01,260,0.997,0.5
18,100,100,0.01,0.01,280,0.997,0.507
18,100,100,0.01,0.01,300,0.997,0.511
18,100,100,0.01,0.01,320,0.997,0.521
18,100,100,0.01,0.01,340,0.997,0.514
18,100,100,0.01,0.01,360,0.997,0.519
18,100,100,0.01,0.01,380,0.997,0.519
18,100,100,0.01,0.01,400,0.997,0.519
18,100,100,0.01,0.01,420,0.997,0.517
18,100,100,0.01,0.01,440,0.997,0.527
18,100,100,0.01,0.01,460,0.997,0.519
18,100,100,0.01,0.01,480,0.997,0.523
18,100,100,0.01,0.01,500,0.997,0.527
18,100,100,0.01,0.01,520,0.997,0.529
18,100,100,0.01,0.01,540,0.997,0.529
18,100,100,0.01,0.01,560,0.997,0.524
18,100,100,0.01,0.01,580,0.997,0.52
18,100,100,0.01,0.01,600,0.997,0.513
18,100,100,0.01,0.01,620,0.997,0.52
18,100,100,0.01,0.01,640,0.997,0.519
18,100,100,0.01,0.01,660,0.997,0.506
18,100,100,0.01,0.01,680,0.997,0.505
18,100,100,0.01,0.01,700,0.997,0.498
18,100,100,0.01,0.01,720,0.997,0.491
18,100,100,0.01,0.01,740,0.997,0.481
18,100,100,0.01,0.01,760,0.997,0.477
18,100,100,0.01,0.01,780,0.997,0.479
18,100,100,0.01,0.01,800,0.997,0.48
18,100,100,0.01,0.01,820,0.997,0.479
18,100,100,0.01,0.01,840,0.997,0.473
18,100,100,0.01,0.01,860,0.997,0.49
18,100,100,0.01,0.01,880,0.997,0.478
18,100,100,0.01,0.01,900,0.997,0.49
18,100,100,0.01,0.01,920,0.997,0.486
18,100,100,0.01,0.01,940,0.997,0.497
18,100,100,0.01,0.01,960,0.997,0.497
18,100,100,0.01,0.01,980,0.997,0.504
19,100,100,0.01,0.01,0,0.999,0.566
19,100,100,0.01,0.01,20,0.999,0.611
19,100,100,0.01,0.01,40,0.999,0.589
19,100,100,0.01,0.01,60,0.999,0.546
19,100,100,0.01,0.01,80,0.999,0.576
19,100,100,0.01,0.01,100,0.999,0.561
19,100,100,0.01,0.01,120,0.999,0.567
19,100,100,0.01,0.01,140,0.999,0.559
19,100,100,0.01,0.01,160,0.999,0.563
19,100,100,0.01,0.01,180,0.999,0.562
19,100,100,0.01,0.01,200,0.999,0.553
19,100,100,0.01,0.01,220,0.999,0.547
19,100,100,0.01,0.01,240,0.999,0.552
19,100,100,0.01,0.01,260,0.999,0.543
19,100,100,0.01,0.01,280,0.999,0.522
19,100,100,0.01,0.01,300,0.999,0.516
19,100,100,0.01,0.01,320,0.999,0.523
19,100,100,0.01,0.01,340,0.999,0.519
19,100,100,0.01,0.01,360,0.999,0.499
19,100,100,0.01,0.01,380,0.999,0.5
19,100,100,0.01,0.01,400,0.999,0.493
19,100,100,0.01,0.01,420,0.999,0.486
19,100,100,0.01,0.01,440,0.999,0.48
19,100,100,0.01,0.01,460,0.999,0.484
19,100,100,0.01,0.01,480,0.999,0.494
19,100,100,0.01,0.01,500,0.999,0.501
19,100,100,0.01,0.01,520,0.999,0.515
19,100,100,0.01,0.01,540,0.999,0.515
19,100,100,0.01,0.01,560,0.999,0.508
19,100,100,0.01,0.01,580,0.999,0.5
19,100,100,0.01,0.01,600,0.999,0.499
19,100,100,0.01,0.01,620,0.999,0.496
19,100,100,0.01,0.01,640,0.999,0.497
19,100,100,0.01,0.01,660,0.999,0.499
19,100,100,0.01,0.01,680,0.999,0.506
19,100,100,0.01,0.01,700,0.999,0.521
19,100,100,0.01,0.01,720,0.999,0.517
19,100,100,0.01,0.01,740,0.999,0.514
19,100,100,0.01,0.01,760,0.999,0.519
19,100,100,0.01,0.01,780,0.999,0.507
19,100,100,0.01,0.01,800,0.999,0.501
19,100,100,0.01,0.01,820,0.999,0.495
19,100,100,0.01,0.01,840,0.999,0.501
19,100,100,0.01,0.01,860,0.999,0.499
19,100,100,0.01,0.01,880,0.999,0.497
19,100,100,0.01,0.01,900,0.999,0.5
19,100,100,0.01,0.01,920,0.999,0.51
19,100,100,0.01,0.01,940,0.999,0.506
19,100,100,0.01,0.01,960,0.999,0.494
19,100,100,0.01,0.01,980,0.999,0.501
20,100,100,0.01,0.01,0,1.0,0.556
20,100,100,0.01,0.01,20,1.0,0.599
20,100,100,0.01,0.01,40,1.0,0.594
20,100,100,0.01,0.01,60,1.0,0.553
20,100,100,0.01,0.01,80,1.0,0.562
20,100,100,0.01,0.01,100,1.0,0.554
20,100,100,0.01,0.01,120,1.0,0.555
20,100,100,0.01,0.01,140,1.0,0.545
20,100,100,0.01,0.01,160,1.0,0.566
20,100,100,0.01,0.01,180,1.0,0.561
20,100,100,0.01,0.01,200,1.0,0.567
20,100,100,0.01,0.01,220,1.0,0.57
20,100,100,0.01,0.01,240,1.0,0.558
20,100,100,0.01,0.01,260,1.0,0.555
20,100,100,0.01,0.01,280,1.0,0.559
20,100,100,0.01,0.01,300,1.0,0.537
20,100,100,0.01,0.01,320,1.0,0.543
20,100,100,0.01,0.01,340,1.0,0.528
20,100,100,0.01,0.01,360,1.0,0.517
20,100,100,0.01,0.01,380,1.0,0.521
20,100,100,0.01,0.01,400,1.0,0.524
20,100,100,0.01,0.01,420,1.0,0.515
20,100,100,0.01,0.01,440,1.0,0.514
20,100,100,0.01,0.01,460,1.0,0.519
20,100,100,0.01,0.01,480,1.0,0.518
20,100,100,0.01,0.01,500,1.0,0.52
20,100,100,0.01,0.01,520,1.0,0.514
20,100,100,0.01,0.01,540,1.0,0.493
20,100,100,0.01,0.01,560,1.0,0.481
20,100,100,0.01,0.01,580,1.0,0.487
20,100,100,0.01,0.01,600,1.0,0.496
20,100,100,0.01,0.01,620,1.0,0.491
20,100,100,0.01,0.01,640,1.0,0.509
20,100,100,0.01,0.01,660,1.0,0.498
20,100,100,0.01,0.01,680,1.0,0.495
20,100,100,0.01,0.01,700,1.0,0.488
20,100,100,0.01,0.01,720,1.0,0.503
20,100,100,0.01,0.01,740,1.0,0.511
20,100,100,0.01,0.01,760,1.0,0.509
20,100,100,0.01,0.01,780,1.0,0.505
20,100,100,0.01,0.01,800,1.0,0.511
20,100,100,0.01,0.01,820,1.0,0.511
20,100,100,0.01,0.01,840,1.0,0.51
20,100,100,0.01,0.01,860,1.0,0.514
20,100,100,0.01,0.01,880,1.0,0.518
20,100,100,0.01,0.01,900,1.0,0.515
20,100,100,0.01,0.01,920,1.0,0.519
20,100,100,0.01,0.01,940,1.0,0.52
20,100,100,0.01,0.01,960,1.0,0.511
20,100,100,0.01,0.01,980,1.0,0.519
1,100,100,0.1,0.01,0,0.9875,0.5
1,100,100,0.1,0.01,20,0.9875,0.496
1,100,100,0.1,0.01,40,0.9875,0.5
1,100,100,0.1,0.01,60,0.9875,0.498
1,100,100,0.1,0.01,80,0.9875,0.507
1,100,100,0.1,0.01,100,0.9875,0.508
1,100,100,0.1,0.01,120,0.9875,0.512
1,100,100,0.1,0.01,140,0.9875,0.494
1,100,100,0.1,0.01,160,0.9875,0.499
1,100,100,0.1,0.01,180,0.9875,0.509
1,100,100,0.1,0.01,200,0.9875,0.5
1,100,100,0.1,0.01,220,0.9875,0.521
1,100,100,0.1,0.01,240,0.9875,0.522
1,100,100,0.1,0.01,260,0.9875,0.503
1,100,100,0.1,0.01,280,0.9875,0.511
1,100,100,0.1,0.01,300,0.9875,0.511
1,100,100,0.1,0.01,320,0.9875,0.502
1,100,100,0.1,0.01,340,0.9875,0.508
1,100,100,0.1,0.01,360,0.9875,0.523
1,100,100,0.1,0.01,380,0.9875,0.52
1,100,100,0.1,0.01,400,0.9875,0.498
1,100,100,0.1,0.01,420,0.9875,0.508
1,100,100,0.1,0.01,440,0.9875,0.5
1,100,100,0.1,0.01,460,0.9875,0.491
1,100,100,0.1,0.01,480,0.9875,0.496
1,100,100,0.1,0.01,500,0.9875,0.498
1,100,100,0.1,0.01,520,0.9875,0.502
1,100,100,0.1,0.01,540,0.9875,0.483
1,100,100,0.1,0.01,560,0.9875,0.474
1,100,100,0.1,0.01,580,0.9875,0.507
1,100,100,0.1,0.01,600,0.9875,0.483
1,100,100,0.1,0.01,620,0.9875,0.494
1,100,100,0.1,0.01,640,0.9875,0.508
1,100,100,0.1,0.01,660,0.9875,0.508
1,100,100,0.1,0.01,680,0.9875,0.52
1,100,100,0.1,0.01,700,0.9875,0.525
1,100,100,0.1,0.01,720,0.9875,0.502
1,100,100,0.1,0.01,740,0.9875,0.499
1,100,100,0.1,0.01,760,0.9875,0.509
1,100,100,0.1,0.01,780,0.9875,0.515
1,100,100,0.1,0.01,800,0.9875,0.514
1,100,100,0.1,0.01,820,0.9875,0.505
1,100,100,0.1,0.01,840,0.9875,0.504
1,100,100,0.1,0.01,860,0.9875,0.503
1,100,100,0.1,0.01,880,0.9875,0.484
1,100,100,0.1,0.01,900,0.9875,0.492
1,100,100,0.1,0.01,920,0.9875,0.495
1,100,100,0.1,0.01,940,0.9875,0.493
1,100,100,0.1,0.01,960,0.9875,0.492
1,100,100,0.1,0.01,980,0.9875,0.483
2,100,100,0.1,0.01,0,0.9825,0.5
2,100,100,0.1,0.01,20,0.9825,0.5
2,100,100,0.1,0.01,40,0.9825,0.497
2,100,100,0.1,0.01,60,0.9825,0.536
2,100,100,0.1,0.01,80,0.9825,0.501
2,100,100,0.1,0.01,100,0.9825,0.506
2,100,100,0.1,0.01,120,0.9825,0.518
2,100,100,0.1,0.01,140,0.9825,0.498
2,100,100,0.1,0.01,160,0.9825,0.503
2,100,100,0.1,0.01,180,0.9825,0.489
2,100,100,0.1,0.01,200,0.9825,0.498
2,100,100,0.1,0.01,220,0.9825,0.496
2,100,100,0.1,0.01,240,0.9825,0.509
2,100,100,0.1,0.01,260,0.9825,0.508
2,100,100,0.1,0.01,280,0.9825,0.493
2,100,100,0.1,0.01,300,0.9825,0.5
2,100,100,0.1,0.01,320,0.9825,0.504
2,100,100,0.1,0.01,340,0.9825,0.509
2,100,100,0.1,0.01,360,0.9825,0.49
2,100,100,0.1,0.01,380,0.9825,0.482
2,100,100,0.1,0.01,400,0.9825,0.507
2,100,100,0.1,0.01,420,0.9825,0.508
2,100,100,0.1,0.01,440,0.9825,0.507
2,100,100,0.1,0.01,460,0.9825,0.515
2,100,100,0.1,0.01,480,0.9825,0.505
2,100,100,0.1,0.01,500,0.9825,0.506
2,100,100,0.1,0.01,520,0.9825,0.502
2,100,100,0.1,0.01,540,0.9825,0.497
2,100,100,0.1,0.01,560,0.9825,0.496
2,100,100,0.1,0.01,580,0.9825,0.51
2,100,100,0.1,0.01,600,0.9825,0.495
2,100,100,0.1,0.01,620,0.9825,0.49
2,100,100,0.1,0.01,640,0.9825,0.505
2,100,100,0.1,0.01,660,0.9825,0.514
2,100,100,0.1,0.01,680,0.9825,0.497
2,100,100,0.1,0.01,700,0.9825,0.503
2,100,100,0.1,0.01,720,0.9825,0.499
2,100,100,0.1,0.01,740,0.9825,0.502
2,100,100,0.1,0.01,760,0.9825,0.504
2,100,100,0.1,0.01,780,0.9825,0.518
2,100,100,0.1,0.01,800,0.9825,0.515
2,100,100,0.1,0.01,820,0.9825,0.506
2,100,100,0.1,0.01,840,0.9825,0.515
2,100,100,0.1,0.01,860,0.9825,0.51
2,100,100,0.1,0.01,880,0.9825,0.5
2,100,100,0.1,0.01,900,0.9825,0.492
2,100,100,0.1,0.01,920,0.9825,0.5
2,100,100,0.1,0.01,940,0.9825,0.496
2,100,100,0.1,0.01,960,0.9825,0.493
2,100,100,0.1,0.01,980,0.9825,0.52
3,100,100,0.1,0.01,0,0.974,0.5
3,100,100,0.1,0.01,20,0.974,0.5
3,100,100,0.1,0.01,40,0.974,0.5
3,100,100,0.1,0.01,60,0.974,0.509
3,100,100,0.1,0.01,80,0.974,0.536
3,100,100,0.1,0.01,100,0.974,0.499
3,100,100,0.1,0.01,120,0.974,0.503
3,100,100,0.1,0.01,140,0.974,0.492
3,100,100,0.1,0.01,160,0.974,0.507
3,100,100,0.1,0.01,180,0.974,0.493
3,100,100,0.1,0.01,200,0.974,0.508
3,100,100,0.1,0.01,220,0.974,0.499
3,100,100,0.1,0.01,240,0.974,0.509
3,100,100,0.1,0.01,260,0.974,0.515
3,100,100,0.1,0.01,280,0.974,0.514
3,100,100,0.1,0.01,300,0.974,0.521
3,100,100,0.1,0.01,320,0.974,0.519
3,100,100,0.1,0.01,340,0.974,0.513
3,100,100,0.1,0.01,360,0.974,0.518
3,100,100,0.1,0.01,380,0.974,0.509
3,100,100,0.1,0.01,400,0.974,0.515
3,100,100,0.1,0.01,420,0.974,0.519
3,100,100,0.1,0.01,440,0.974,0.518
3,100,100,0.1,0.01,460,0.974,0.505
3,100,100,0.1,0.01,480,0.974,0.494
3,100,100,0.1,0.01,500,0.974,0.498
3,100,100,0.1,0.01,520,0.974,0.484
3,100,100,0.1,0.01,540,0.974,0.503
3,100,100,0.1,0.01,560,0.974,0.502
3,100,100,0.1,0.01,580,0.974,0.498
3,100,100,0.1,0.01,600,0.974,0.505
3,100,100,0.1,0.01,620,0.974,0.499
3,100,100,0.1,0.01,640,0.974,0.497
3,100,100,0.1,0.01,660,0.974,0.482
3,100,100,0.1,0.01,680,0.974,0.476
3,100,100,0.1,0.01,700,0.974,0.5
3,100,100,0.1,0.01,720,0.974,0.497
3,100,100,0.1,0.01,740,0.974,0.491
3,100,100,0.1,0.01,760,0.974,0.489
3,100,100,0.1,0.01,780,0.974,0.489
3,100,100,0.1,0.01,800,0.974,0.494
3,100,100,0.1,0.01,820,0.974,0.489
3,100,100,0.1,0.01,840,0.974,0.502
3,100,100,0.1,0.01,860,0.974,0.49
3,100,100,0.1,0.01,880,0.974,0.505
3,100,100,0.1,0.01,900,0.974,0.517
3,100,100,0.1,0.01,920,0.974,0.516
3,100,100,0.1,0.01,940,0.974,0.541
3,100,100,0.1,0.01,960,0.974,0.524
3,100,100,0.1,0.01,980,0.974,0.51
4,100,100,0.1,0.01,0,0.976,0.5
4,100,100,0.1,0.01,20,0.976,0.499
4,100,100,0.1,0.01,40,0.976,0.5
4,100,100,0.1,0.01,60,0.976,0.5
4,100,100,0.1,0.01,80,0.976,0.497
4,100,100,0.1,0.01,100,0.976,0.5
4,100,100,0.1,0.01,120,0.976,0.499
4,100,100,0.1,0.01,140,0.976,0.516
4,100,100,0.1,0.01,160,0.976,0.509
4,100,100,0.1,0.01,180,0.976,0.518
4,100,100,0.1,0.01,200,0.976,0.514
4,100,100,0.1,0.01,220,0.976,0.494
4,100,100,0.1,0.01,240,0.976,0.494
4,100,100,0.1,0.01,260,0.976,0.515
4,100,100,0.1,0.01,280,0.976,0.515
4,100,100,0.1,0.01,300,0.976,0.501
4,100,100,0.1,0.01,320,0.976,0.529
4,100,100,0.1,0.01,340,0.976,0.534
4,100,100,0.1,0.01,360,0.976,0.504
4,100,100,0.1,0.01,380,0.976,0.502
4,100,100,0.1,0.01,400,0.976,0.529
4,100,100,0.1,0.01,420,0.976,0.51
4,100,100,0.1,0.01,440,0.976,0.504
4,100,100,0.1,0.01,460,0.976,0.519
4,100,100,0.1,0.01,480,0.976,0.511
4,100,100,0.1,0.01,500,0.976,0.512
4,100,100,0.1,0.01,520,0.976,0.513
4,100,100,0.1,0.01,540,0.976,0.526
4,100,100,0.1,0.01,560,0.976,0.506
4,100,100,0.1,0.01,580,0.976,0.51
4,100,100,0.1,0.01,600,0.976,0.509
4,100,100,0.1,0.01,620,0.976,0.492
4,100,100,0.1,0.01,640,0.976,0.504
4,100,100,0.1,0.01,660,0.976,0.505
4,100,100,0.1,0.01,680,0.976,0.491
4,100,100,0.1,0.01,700,0.976,0.483
4,100,100,0.1,0.01,720,0.976,0.48
4,100,100,0.1,0.01,740,0.976,0.489
4,100,100,0.1,0.01,760,0.976,0.485
4,100,100,0.1,0.01,780,0.976,0.474
4,100,100,0.1,0.01,800,0.976,0.483
4,100,100,0.1,0.01,820,0.976,0.482
4,100,100,0.1,0.01,840,0.976,0.512
4,100,100,0.1,0.01,860,0.976,0.519
4,100,100,0.1,0.01,880,0.976,0.519
4,100,100,0.1,0.01,900,0.976,0.518
4,100,100,0.1,0.01,920,0.976,0.517
4,100,100,0.1,0.01,940,0.976,0.502
4,100,100,0.1,0.01,960,0.976,0.509
4,100,100,0.1,0.01,980,0.976,0.513
5,100,100,0.1,0.01,0,0.9825,0.5
5,100,100,0.1,0.01,20,0.9825,0.5
5,100,100,0.1,0.01,40,0.9825,0.5
5,100,100,0.1,0.01,60,0.9825,0.497
5,100,100,0.1,0.01,80,0.9825,0.531
5,100,100,0.1,0.01,100,0.9825,0.497
5,100,100,0.1,0.01,120,0.9825,0.498
5,100,100,0.1,0.01,140,0.9825,0.501
5,100,100,0.1,0.01,160,0.9825,0.525
5,100,100,0.1,0.01,180,0.9825,0.513
5,100,100,0.1,0.01,200,0.9825,0.502
5,100,100,0.1,0.01,220,0.9825,0.507
5,100,100,0.1,0.01,240,0.9825,0.522
5,100,100,0.1,0.01,260,0.9825,0.501
5,100,100,0.1,0.01,280,0.9825,0.485
5,100,100,0.1,0.01,300,0.9825,0.486
5,100,100,0.1,0.01,320,0.9825,0.493
5,100,100,0.1,0.01,340,0.9825,0.504
5,100,100,0.1,0.01,360,0.9825,0.492
5,100,100,0.1,0.01,380,0.9825,0.515
5,100,100,0.1,0.01,400,0.9825,0.511
5,100,100,0.1,0.01,420,0.9825,0.504
5,100,100,0.1,0.01,440,0.9825,0.506
5,100,100,0.1,0.01,460,0.9825,0.492
5,100,100,0.1,0.01,480,0.9825,0.495
5,100,100,0.1,0.01,500,0.9825,0.497
5,100,100,0.1,0.01,520,0.9825,0.472
5,100,100,0.1,0.01,540,0.9825,0.472
5,100,100,0.1,0.01,560,0.9825,0.471
5,100,100,0.1,0.01,580,0.9825,0.473
5,100,100,0.1,0.01,600,0.9825,0.463
5,100,100,0.1,0.01,620,0.9825,0.468
5,100,100,0.1,0.01,640,0.9825,0.488
5,100,100,0.1,0.01,660,0.9825,0.493
5,100,100,0.1,0.01,680,0.9825,0.484
5,100,100,0.1,0.01,700,0.9825,0.489
5,100,100,0.1,0.01,720,0.9825,0.519
5,100,100,0.1,0.01,740,0.9825,0.501
5,100,100,0.1,0.01,760,0.9825,0.507
5,100,100,0.1,0.01,780,0.9825,0.508
5,100,100,0.1,0.01,800,0.9825,0.488
5,100,100,0.1,0.01,820,0.9825,0.477
5,100,100,0.1,0.01,840,0.9825,0.478
5,100,100,0.1,0.01,860,0.9825,0.482
5,100,100,0.1,0.01,880,0.9825,0.49
5,100,100,0.1,0.01,900,0.9825,0.487
5,100,100,0.1,0.01,920,0.9825,0.483
5,100,100,0.1,0.01,940,0.9825,0.49
5,100,100,0.1,0.01,960,0.9825,0.498
5,100,100,0.1,0.01,980,0.9825,0.494
6,100,100,0.1,0.01,0,0.9845,0.5
6,100,100,0.1,0.01,20,0.9845,0.5
6,100,100,0.1,0.01,40,0.9845,0.495
6,100,100,0.1,0.01,60,0.9845,0.535
6,100,100,0.1,0.01,80,0.9845,0.501
6,100,100,0.1,0.01,100,0.9845,0.507
6,100,100,0.1,0.01,120,0.9845,0.52
6,100,100,0.1,0.01,140,0.9845,0.504
6,100,100,0.1,0.01,160,0.9845,0.51
6,100,100,0.1,0.01,180,0.9845,0.513
6,100,100,0.1,0.01,200,0.9845,0.517
6,100,100,0.1,0.01,220,0.9845,0.489
6,100,100,0.1,0.01,240,0.9845,0.507
6,100,100,0.1,0.01,260,0.9845,0.494
6,100,100,0.1,0.01,280,0.9845,0.482
6,100,100,0.1,0.01,300,0.9845,0.503
6,100,100,0.1,0.01,320,0.9845,0.492
6,100,100,0.1,0.01,340,0.9845,0.487
6,100,100,0.1,0.01,360,0.9845,0.482
6,100,100,0.1,0.01,380,0.9845,0.462
6,100,100,0.1,0.01,400,0.9845,0.462
6,100,100,0.1,0.01,420,0.9845,0.467
6,100,100,0.1,0.01,440,0.9845,0.49
6,100,100,0.1,0.01,460,0.9845,0.49
6,100,100,0.1,0.01,480,0.9845,0.491
6,100,100,0.1,0.01,500,0.9845,0.51
6,100,100,0.1,0.01,520,0.9845,0.499
6,100,100,0.1,0.01,540,0.9845,0.507
6,100,100,0.1,0.01,560,0.9845,0.507
6,100,100,0.1,0.01,580,0.9845,0.52
6,100,100,0.1,0.01,600,0.9845,0.512
6,100,100,0.1,0.01,620,0.9845,0.527
6,100,100,0.1,0.01,640,0.9845,0.511
6,100,100,0.1,0.01,660,0.9845,0.515
6,100,100,0.1,0.01,680,0.9845,0.491
6,100,100,0.1,0.01,700,0.9845,0.503
6,100,100,0.1,0.01,720,0.9845,0.495
6,100,100,0.1,0.01,740,0.9845,0.499
6,100,100,0.1,0.01,760,0.9845,0.496
6,100,100,0.1,0.01,780,0.9845,0.511
6,100,100,0.1,0.01,800,0.9845,0.497
6,100,100,0.1,0.01,820,0.9845,0.489
6,100,100,0.1,0.01,840,0.9845,0.493
6,100,100,0.1,0.01,860,0.9845,0.496
6,100,100,0.1,0.01,880,0.9845,0.494
6,100,100,0.1,0.01,900,0.9845,0.499
6,100,100,0.1,0.01,920,0.9845,0.491
6,100,100,0.1,0.01,940,0.9845,0.497
