trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,batch_pos
6,50104,50,25,0.0001,0.0001,0.8059999999999999,25153
7,50104,50,25,0.0001,0.0001,0.8059999999999999,25054
8,50104,50,25,0.0001,0.0001,0.8320000000000001,25162
9,50104,50,25,0.0001,0.0001,0.732,25058
10,50104,50,25,0.0001,0.0001,0.79,25052
11,50104,50,25,0.0001,0.0001,0.782,24963
12,50104,50,25,0.0001,0.0001,0.7759999999999999,24993
13,50104,50,25,0.0001,0.0001,0.8320000000000001,24887
14,50104,50,25,0.0001,0.0001,0.828,25149
15,50104,50,25,0.0001,0.0001,0.792,25287
16,50104,50,25,0.0001,0.0001,0.772,25092
17,50104,50,25,0.0001,0.0001,0.8220000000000001,25091
18,50104,50,25,0.0001,0.0001,0.764,25189
19,50104,50,25,0.0001,0.0001,0.8059999999999999,25035
20,50104,50,25,0.0001,0.0001,0.79,25027
1,55104,50,25,0.0001,0.0001,0.882,27659
2,55104,50,25,0.0001,0.0001,0.8440000000000001,27587
3,55104,50,25,0.0001,0.0001,0.866,27582
4,55104,50,25,0.0001,0.0001,0.8340000000000001,27536
5,55104,50,25,0.0001,0.0001,0.93,27470
6,55104,50,25,0.0001,0.0001,0.884,27573
7,55104,50,25,0.0001,0.0001,0.846,27580
8,55104,50,25,0.0001,0.0001,0.888,27613
9,55104,50,25,0.0001,0.0001,0.812,27589
10,55104,50,25,0.0001,0.0001,0.8420000000000001,27556
11,55104,50,25,0.0001,0.0001,0.848,27487
12,55104,50,25,0.0001,0.0001,0.86,27487
13,55104,50,25,0.0001,0.0001,0.902,27403
14,55104,50,25,0.0001,0.0001,0.88,27642
15,55104,50,25,0.0001,0.0001,0.88,27756
16,55104,50,25,0.0001,0.0001,0.846,27604
17,55104,50,25,0.0001,0.0001,0.88,27522
18,55104,50,25,0.0001,0.0001,0.84,27664
19,55104,50,25,0.0001,0.0001,0.8440000000000001,27492
20,55104,50,25,0.0001,0.0001,0.856,27506
1,60104,50,25,0.0001,0.0001,0.9279999999999999,30129
2,60104,50,25,0.0001,0.0001,0.898,30074
3,60104,50,25,0.0001,0.0001,0.914,30108
4,60104,50,25,0.0001,0.0001,0.884,30040
5,60104,50,25,0.0001,0.0001,0.9640000000000001,29963
6,60104,50,25,0.0001,0.0001,0.9279999999999999,30101
7,60104,50,25,0.0001,0.0001,0.904,30105
8,60104,50,25,0.0001,0.0001,0.922,30066
9,60104,50,25,0.0001,0.0001,0.8759999999999999,30121
10,60104,50,25,0.0001,0.0001,0.884,30044
11,60104,50,25,0.0001,0.0001,0.8959999999999999,30024
12,60104,50,25,0.0001,0.0001,0.93,29993
13,60104,50,25,0.0001,0.0001,0.9259999999999999,29906
14,60104,50,25,0.0001,0.0001,0.94,30148
15,60104,50,25,0.0001,0.0001,0.9179999999999999,30227
16,60104,50,25,0.0001,0.0001,0.912,30044
17,60104,50,25,0.0001,0.0001,0.922,29992
18,60104,50,25,0.0001,0.0001,0.91,30149
19,60104,50,25,0.0001,0.0001,0.892,30033
20,60104,50,25,0.0001,0.0001,0.904,30054
1,65104,50,25,0.0001,0.0001,0.9640000000000001,32666
2,65104,50,25,0.0001,0.0001,0.968,32544
3,65104,50,25,0.0001,0.0001,0.948,32641
4,65104,50,25,0.0001,0.0001,0.92,32554
5,65104,50,25,0.0001,0.0001,0.98,32499
6,65104,50,25,0.0001,0.0001,0.95,32560
7,65104,50,25,0.0001,0.0001,0.9440000000000001,32573
8,65104,50,25,0.0001,0.0001,0.946,32582
9,65104,50,25,0.0001,0.0001,0.9279999999999999,32564
10,65104,50,25,0.0001,0.0001,0.902,32558
11,65104,50,25,0.0001,0.0001,0.9259999999999999,32531
12,65104,50,25,0.0001,0.0001,0.9740000000000001,32516
13,65104,50,25,0.0001,0.0001,0.9440000000000001,32497
14,65104,50,25,0.0001,0.0001,0.9520000000000001,32656
15,65104,50,25,0.0001,0.0001,0.9520000000000001,32728
16,65104,50,25,0.0001,0.0001,0.958,32512
17,65104,50,25,0.0001,0.0001,0.9540000000000001,32564
18,65104,50,25,0.0001,0.0001,0.956,32586
19,65104,50,25,0.0001,0.0001,0.924,32532
20,65104,50,25,0.0001,0.0001,0.94,32635
1,70104,50,25,0.0001,0.0001,0.976,35091
2,70104,50,25,0.0001,0.0001,0.982,35077
3,70104,50,25,0.0001,0.0001,0.972,35082
4,70104,50,25,0.0001,0.0001,0.9540000000000001,35066
5,70104,50,25,0.0001,0.0001,0.988,35026
6,70104,50,25,0.0001,0.0001,0.96,35027
7,70104,50,25,0.0001,0.0001,0.966,35042
8,70104,50,25,0.0001,0.0001,0.966,35104
9,70104,50,25,0.0001,0.0001,0.948,35099
10,70104,50,25,0.0001,0.0001,0.934,35129
11,70104,50,25,0.0001,0.0001,0.94,35063
12,70104,50,25,0.0001,0.0001,0.9840000000000001,34979
13,70104,50,25,0.0001,0.0001,0.9620000000000001,34991
14,70104,50,25,0.0001,0.0001,0.97,35073
15,70104,50,25,0.0001,0.0001,0.976,35223
16,70104,50,25,0.0001,0.0001,0.972,35001
17,70104,50,25,0.0001,0.0001,0.966,34976
18,70104,50,25,0.0001,0.0001,0.976,35097
19,70104,50,25,0.0001,0.0001,0.956,34996
20,70104,50,25,0.0001,0.0001,0.9640000000000001,35090
1,75104,50,25,0.0001,0.0001,0.988,37610
2,75104,50,25,0.0001,0.0001,0.986,37522
3,75104,50,25,0.0001,0.0001,0.986,37563
4,75104,50,25,0.0001,0.0001,0.976,37520
5,75104,50,25,0.0001,0.0001,0.9940000000000001,37565
6,75104,50,25,0.0001,0.0001,0.97,37602
7,75104,50,25,0.0001,0.0001,0.9840000000000001,37549
8,75104,50,25,0.0001,0.0001,0.976,37500
9,75104,50,25,0.0001,0.0001,0.97,37600
10,75104,50,25,0.0001,0.0001,0.9520000000000001,37639
11,75104,50,25,0.0001,0.0001,0.956,37580
12,75104,50,25,0.0001,0.0001,0.99,37478
13,75104,50,25,0.0001,0.0001,0.972,37417
14,75104,50,25,0.0001,0.0001,0.9840000000000001,37583
15,75104,50,25,0.0001,0.0001,0.9840000000000001,37672
16,75104,50,25,0.0001,0.0001,0.9840000000000001,37498
17,75104,50,25,0.0001,0.0001,0.976,37526
18,75104,50,25,0.0001,0.0001,0.992,37619
19,75104,50,25,0.0001,0.0001,0.96,37507
20,75104,50,25,0.0001,0.0001,0.976,37537
1,80104,50,25,0.0001,0.0001,0.99,40065
2,80104,50,25,0.0001,0.0001,0.9940000000000001,40044
3,80104,50,25,0.0001,0.0001,0.9940000000000001,40082
4,80104,50,25,0.0001,0.0001,0.982,40070
5,80104,50,25,0.0001,0.0001,0.9940000000000001,40050
6,80104,50,25,0.0001,0.0001,0.982,40069
7,80104,50,25,0.0001,0.0001,0.9940000000000001,39982
8,80104,50,25,0.0001,0.0001,0.982,39993
9,80104,50,25,0.0001,0.0001,0.986,40087
10,80104,50,25,0.0001,0.0001,0.966,40168
11,80104,50,25,0.0001,0.0001,0.97,40106
12,80104,50,25,0.0001,0.0001,0.99,40030
13,80104,50,25,0.0001,0.0001,0.978,39954
14,80104,50,25,0.0001,0.0001,0.986,40111
15,80104,50,25,0.0001,0.0001,0.988,40151
16,80104,50,25,0.0001,0.0001,0.988,40028
17,80104,50,25,0.0001,0.0001,0.9840000000000001,39976
18,80104,50,25,0.0001,0.0001,0.9940000000000001,40141
19,80104,50,25,0.0001,0.0001,0.966,39979
20,80104,50,25,0.0001,0.0001,0.986,40010
1,85104,50,25,0.0001,0.0001,0.992,42532
2,85104,50,25,0.0001,0.0001,0.996,42525
3,85104,50,25,0.0001,0.0001,0.996,42542
4,85104,50,25,0.0001,0.0001,0.99,42549
5,85104,50,25,0.0001,0.0001,0.9940000000000001,42516
6,85104,50,25,0.0001,0.0001,0.988,42556
7,85104,50,25,0.0001,0.0001,0.996,42469
8,85104,50,25,0.0001,0.0001,0.988,42509
9,85104,50,25,0.0001,0.0001,0.992,42554
10,85104,50,25,0.0001,0.0001,0.966,42605
11,85104,50,25,0.0001,0.0001,0.986,42634
12,85104,50,25,0.0001,0.0001,1.0,42598
13,85104,50,25,0.0001,0.0001,0.98,42519
14,85104,50,25,0.0001,0.0001,0.99,42598
15,85104,50,25,0.0001,0.0001,0.992,42596
16,85104,50,25,0.0001,0.0001,0.99,42575
17,85104,50,25,0.0001,0.0001,0.9940000000000001,42484
18,85104,50,25,0.0001,0.0001,0.9940000000000001,42651
19,85104,50,25,0.0001,0.0001,0.972,42497
20,85104,50,25,0.0001,0.0001,0.992,42528
1,90104,50,25,0.0001,0.0001,0.992,45029
2,90104,50,25,0.0001,0.0001,1.0,45019
3,90104,50,25,0.0001,0.0001,0.996,45071
4,90104,50,25,0.0001,0.0001,0.9940000000000001,45073
5,90104,50,25,0.0001,0.0001,0.9940000000000001,44997
6,90104,50,25,0.0001,0.0001,0.992,45081
7,90104,50,25,0.0001,0.0001,0.998,44970
8,90104,50,25,0.0001,0.0001,0.992,45051
9,90104,50,25,0.0001,0.0001,0.9940000000000001,45052
10,90104,50,25,0.0001,0.0001,0.978,45084
11,90104,50,25,0.0001,0.0001,0.992,45079
12,90104,50,25,0.0001,0.0001,1.0,45078
13,90104,50,25,0.0001,0.0001,0.982,45016
14,90104,50,25,0.0001,0.0001,0.992,45100
15,90104,50,25,0.0001,0.0001,0.998,45073
16,90104,50,25,0.0001,0.0001,0.992,45038
17,90104,50,25,0.0001,0.0001,0.9940000000000001,45019
18,90104,50,25,0.0001,0.0001,0.996,45085
19,90104,50,25,0.0001,0.0001,0.9840000000000001,45045
20,90104,50,25,0.0001,0.0001,0.9940000000000001,44994
1,95104,50,25,0.0001,0.0001,0.992,47552
2,95104,50,25,0.0001,0.0001,1.0,47552
3,95104,50,25,0.0001,0.0001,0.996,47552
4,95104,50,25,0.0001,0.0001,0.9940000000000001,47552
5,95104,50,25,0.0001,0.0001,0.9940000000000001,47552
6,95104,50,25,0.0001,0.0001,0.992,47552
7,95104,50,25,0.0001,0.0001,0.998,47552
8,95104,50,25,0.0001,0.0001,0.992,47552
9,95104,50,25,0.0001,0.0001,0.9940000000000001,47552
10,95104,50,25,0.0001,0.0001,0.9840000000000001,47552
11,95104,50,25,0.0001,0.0001,0.9940000000000001,47552
12,95104,50,25,0.0001,0.0001,1.0,47552
13,95104,50,25,0.0001,0.0001,0.9840000000000001,47552
14,95104,50,25,0.0001,0.0001,0.9940000000000001,47552
15,95104,50,25,0.0001,0.0001,0.998,47552
16,95104,50,25,0.0001,0.0001,0.992,47552
17,95104,50,25,0.0001,0.0001,0.996,47552
18,95104,50,25,0.0001,0.0001,0.996,47552
19,95104,50,25,0.0001,0.0001,0.986,47552
20,95104,50,25,0.0001,0.0001,0.996,47552
1,4,50,25,0.0001,0.001,0.508,4
2,4,50,25,0.0001,0.001,0.474,4
3,4,50,25,0.0001,0.001,0.5,4
4,4,50,25,0.0001,0.001,0.5,4
5,4,50,25,0.0001,0.001,0.496,4
6,4,50,25,0.0001,0.001,0.502,4
7,4,50,25,0.0001,0.001,0.5,4
8,4,50,25,0.0001,0.001,0.5,4
9,4,50,25,0.0001,0.001,0.514,4
10,4,50,25,0.0001,0.001,0.532,4
11,4,50,25,0.0001,0.001,0.502,4
12,4,50,25,0.0001,0.001,0.508,4
13,4,50,25,0.0001,0.001,0.52,4
14,4,50,25,0.0001,0.001,0.502,4
15,4,50,25,0.0001,0.001,0.496,4
16,4,50,25,0.0001,0.001,0.504,4
17,4,50,25,0.0001,0.001,0.502,4
18,4,50,25,0.0001,0.001,0.478,4
19,4,50,25,0.0001,0.001,0.49200000000000005,4
20,4,50,25,0.0001,0.001,0.506,4
1,40,50,25,0.0001,0.001,0.506,19
2,40,50,25,0.0001,0.001,0.474,21
3,40,50,25,0.0001,0.001,0.5,18
4,40,50,25,0.0001,0.001,0.5,20
5,40,50,25,0.0001,0.001,0.502,22
6,40,50,25,0.0001,0.001,0.5,23
7,40,50,25,0.0001,0.001,0.5,19
8,40,50,25,0.0001,0.001,0.5,17
9,40,50,25,0.0001,0.001,0.512,16
10,40,50,25,0.0001,0.001,0.53,19
11,40,50,25,0.0001,0.001,0.502,21
12,40,50,25,0.0001,0.001,0.502,26
13,40,50,25,0.0001,0.001,0.526,21
14,40,50,25,0.0001,0.001,0.504,18
15,40,50,25,0.0001,0.001,0.494,17
16,40,50,25,0.0001,0.001,0.504,18
17,40,50,25,0.0001,0.001,0.508,25
18,40,50,25,0.0001,0.001,0.47600000000000003,20
19,40,50,25,0.0001,0.001,0.49200000000000005,19
20,40,50,25,0.0001,0.001,0.502,23
1,104,50,25,0.0001,0.001,0.504,58
2,104,50,25,0.0001,0.001,0.47200000000000003,53
3,104,50,25,0.0001,0.001,0.5,51
4,104,50,25,0.0001,0.001,0.5,54
5,104,50,25,0.0001,0.001,0.504,61
6,104,50,25,0.0001,0.001,0.502,50
7,104,50,25,0.0001,0.001,0.5,50
8,104,50,25,0.0001,0.001,0.5,49
9,104,50,25,0.0001,0.001,0.512,50
10,104,50,25,0.0001,0.001,0.524,50
11,104,50,25,0.0001,0.001,0.502,58
12,104,50,25,0.0001,0.001,0.502,60
13,104,50,25,0.0001,0.001,0.522,47
14,104,50,25,0.0001,0.001,0.508,48
15,104,50,25,0.0001,0.001,0.49200000000000005,50
16,104,50,25,0.0001,0.001,0.502,51
17,104,50,25,0.0001,0.001,0.508,58
18,104,50,25,0.0001,0.001,0.47600000000000003,50
19,104,50,25,0.0001,0.001,0.498,48
20,104,50,25,0.0001,0.001,0.504,55
1,5104,50,25,0.0001,0.001,0.522,2577
2,5104,50,25,0.0001,0.001,0.484,2548
3,5104,50,25,0.0001,0.001,0.5,2570
4,5104,50,25,0.0001,0.001,0.498,2563
5,5104,50,25,0.0001,0.001,0.534,2591
6,5104,50,25,0.0001,0.001,0.52,2614
7,5104,50,25,0.0001,0.001,0.5,2588
8,5104,50,25,0.0001,0.001,0.508,2577
9,5104,50,25,0.0001,0.001,0.532,2510
10,5104,50,25,0.0001,0.001,0.55,2494
11,5104,50,25,0.0001,0.001,0.5,2499
12,5104,50,25,0.0001,0.001,0.5379999999999999,2493
13,5104,50,25,0.0001,0.001,0.5379999999999999,2576
14,5104,50,25,0.0001,0.001,0.556,2526
15,5104,50,25,0.0001,0.001,0.5,2506
16,5104,50,25,0.0001,0.001,0.552,2566
17,5104,50,25,0.0001,0.001,0.52,2566
18,5104,50,25,0.0001,0.001,0.498,2545
19,5104,50,25,0.0001,0.001,0.508,2592
20,5104,50,25,0.0001,0.001,0.534,2572
1,10104,50,25,0.0001,0.001,0.61,5055
2,10104,50,25,0.0001,0.001,0.606,5028
3,10104,50,25,0.0001,0.001,0.53,5086
4,10104,50,25,0.0001,0.001,0.564,5018
5,10104,50,25,0.0001,0.001,0.612,5054
6,10104,50,25,0.0001,0.001,0.618,5106
7,10104,50,25,0.0001,0.001,0.57,5098
8,10104,50,25,0.0001,0.001,0.56,5060
9,10104,50,25,0.0001,0.001,0.6,4990
10,10104,50,25,0.0001,0.001,0.62,5054
11,10104,50,25,0.0001,0.001,0.526,4936
12,10104,50,25,0.0001,0.001,0.642,4983
13,10104,50,25,0.0001,0.001,0.602,5093
14,10104,50,25,0.0001,0.001,0.648,4964
15,10104,50,25,0.0001,0.001,0.6,5016
16,10104,50,25,0.0001,0.001,0.624,5089
17,10104,50,25,0.0001,0.001,0.5760000000000001,5081
18,10104,50,25,0.0001,0.001,0.622,5019
19,10104,50,25,0.0001,0.001,0.6,5105
20,10104,50,25,0.0001,0.001,0.606,5049
1,15104,50,25,0.0001,0.001,0.8,7597
2,15104,50,25,0.0001,0.001,0.792,7481
3,15104,50,25,0.0001,0.001,0.718,7576
4,15104,50,25,0.0001,0.001,0.778,7493
5,15104,50,25,0.0001,0.001,0.8079999999999999,7576
6,15104,50,25,0.0001,0.001,0.764,7639
7,15104,50,25,0.0001,0.001,0.7759999999999999,7604
8,15104,50,25,0.0001,0.001,0.6859999999999999,7527
9,15104,50,25,0.0001,0.001,0.768,7399
10,15104,50,25,0.0001,0.001,0.792,7554
11,15104,50,25,0.0001,0.001,0.7440000000000001,7521
12,15104,50,25,0.0001,0.001,0.846,7482
13,15104,50,25,0.0001,0.001,0.79,7571
14,15104,50,25,0.0001,0.001,0.778,7462
15,15104,50,25,0.0001,0.001,0.784,7478
16,15104,50,25,0.0001,0.001,0.77,7547
17,15104,50,25,0.0001,0.001,0.7340000000000001,7541
18,15104,50,25,0.0001,0.001,0.794,7535
19,15104,50,25,0.0001,0.001,0.7859999999999999,7627
20,15104,50,25,0.0001,0.001,0.772,7550
1,20104,50,25,0.0001,0.001,0.9620000000000001,10106
2,20104,50,25,0.0001,0.001,0.9440000000000001,10007
3,20104,50,25,0.0001,0.001,0.92,10048
4,20104,50,25,0.0001,0.001,0.94,10027
5,20104,50,25,0.0001,0.001,0.94,10072
6,20104,50,25,0.0001,0.001,0.92,10135
7,20104,50,25,0.0001,0.001,0.9640000000000001,10146
8,20104,50,25,0.0001,0.001,0.872,10093
9,20104,50,25,0.0001,0.001,0.9259999999999999,9935
10,20104,50,25,0.0001,0.001,0.9540000000000001,10074
11,20104,50,25,0.0001,0.001,0.96,9976
12,20104,50,25,0.0001,0.001,0.97,9991
13,20104,50,25,0.0001,0.001,0.97,10063
14,20104,50,25,0.0001,0.001,0.9520000000000001,9889
15,20104,50,25,0.0001,0.001,0.946,9942
16,20104,50,25,0.0001,0.001,0.924,10067
17,20104,50,25,0.0001,0.001,0.9359999999999999,10026
18,20104,50,25,0.0001,0.001,0.95,10022
19,20104,50,25,0.0001,0.001,0.948,10143
20,20104,50,25,0.0001,0.001,0.9359999999999999,9965
1,25104,50,25,0.0001,0.001,0.988,12612
2,25104,50,25,0.0001,0.001,0.982,12480
3,25104,50,25,0.0001,0.001,0.9640000000000001,12522
4,25104,50,25,0.0001,0.001,0.99,12488
5,25104,50,25,0.0001,0.001,0.982,12560
6,25104,50,25,0.0001,0.001,0.976,12629
7,25104,50,25,0.0001,0.001,0.996,12599
8,25104,50,25,0.0001,0.001,0.948,12555
9,25104,50,25,0.0001,0.001,0.9640000000000001,12439
10,25104,50,25,0.0001,0.001,0.9840000000000001,12576
11,25104,50,25,0.0001,0.001,0.996,12447
12,25104,50,25,0.0001,0.001,0.998,12517
13,25104,50,25,0.0001,0.001,0.996,12590
14,25104,50,25,0.0001,0.001,0.99,12393
15,25104,50,25,0.0001,0.001,0.986,12411
16,25104,50,25,0.0001,0.001,0.986,12481
17,25104,50,25,0.0001,0.001,0.99,12557
18,25104,50,25,0.0001,0.001,0.9840000000000001,12510
19,25104,50,25,0.0001,0.001,0.996,12668
20,25104,50,25,0.0001,0.001,0.976,12503
1,30104,50,25,0.0001,0.001,0.996,15061
2,30104,50,25,0.0001,0.001,0.99,15003
3,30104,50,25,0.0001,0.001,0.986,15037
4,30104,50,25,0.0001,0.001,1.0,14958
5,30104,50,25,0.0001,0.001,0.996,15013
6,30104,50,25,0.0001,0.001,0.992,15200
7,30104,50,25,0.0001,0.001,1.0,15104
8,30104,50,25,0.0001,0.001,0.98,15103
9,30104,50,25,0.0001,0.001,0.986,14954
10,30104,50,25,0.0001,0.001,0.998,15125
11,30104,50,25,0.0001,0.001,1.0,14918
12,30104,50,25,0.0001,0.001,1.0,14979
13,30104,50,25,0.0001,0.001,1.0,15116
14,30104,50,25,0.0001,0.001,0.998,14898
15,30104,50,25,0.0001,0.001,0.996,14890
16,30104,50,25,0.0001,0.001,0.996,15007
17,30104,50,25,0.0001,0.001,0.998,15033
18,30104,50,25,0.0001,0.001,0.992,14964
19,30104,50,25,0.0001,0.001,1.0,15138
20,30104,50,25,0.0001,0.001,0.996,14988
1,35104,50,25,0.0001,0.001,1.0,17518
2,35104,50,25,0.0001,0.001,0.998,17489
3,35104,50,25,0.0001,0.001,0.998,17513
4,35104,50,25,0.0001,0.001,1.0,17414
5,35104,50,25,0.0001,0.001,0.996,17547
6,35104,50,25,0.0001,0.001,0.996,17659
7,35104,50,25,0.0001,0.001,1.0,17618
8,35104,50,25,0.0001,0.001,0.992,17604
9,35104,50,25,0.0001,0.001,0.992,17478
10,35104,50,25,0.0001,0.001,1.0,17624
11,35104,50,25,0.0001,0.001,1.0,17454
12,35104,50,25,0.0001,0.001,1.0,17515
13,35104,50,25,0.0001,0.001,0.998,17635
14,35104,50,25,0.0001,0.001,0.998,17448
15,35104,50,25,0.0001,0.001,1.0,17421
16,35104,50,25,0.0001,0.001,1.0,17503
17,35104,50,25,0.0001,0.001,1.0,17551
18,35104,50,25,0.0001,0.001,0.996,17467
19,35104,50,25,0.0001,0.001,0.998,17654
20,35104,50,25,0.0001,0.001,0.998,17481
1,40104,50,25,0.0001,0.001,1.0,20051
2,40104,50,25,0.0001,0.001,1.0,19976
3,40104,50,25,0.0001,0.001,0.998,20005
4,40104,50,25,0.0001,0.001,1.0,19953
5,40104,50,25,0.0001,0.001,0.996,20048
6,40104,50,25,0.0001,0.001,1.0,20177
7,40104,50,25,0.0001,0.001,1.0,20061
8,40104,50,25,0.0001,0.001,0.998,20090
9,40104,50,25,0.0001,0.001,0.996,19935
10,40104,50,25,0.0001,0.001,1.0,20147
11,40104,50,25,0.0001,0.001,1.0,19949
12,40104,50,25,0.0001,0.001,1.0,20012
13,40104,50,25,0.0001,0.001,0.998,20091
14,40104,50,25,0.0001,0.001,0.998,19981
15,40104,50,25,0.0001,0.001,1.0,19971
16,40104,50,25,0.0001,0.001,1.0,19993
17,40104,50,25,0.0001,0.001,1.0,20080
18,40104,50,25,0.0001,0.001,0.996,19930
19,40104,50,25,0.0001,0.001,0.998,20111
20,40104,50,25,0.0001,0.001,1.0,19929
1,45104,50,25,0.0001,0.001,1.0,22507
2,45104,50,25,0.0001,0.001,1.0,22490
3,45104,50,25,0.0001,0.001,0.998,22542
4,45104,50,25,0.0001,0.001,1.0,22535
5,45104,50,25,0.0001,0.001,0.996,22537
6,45104,50,25,0.0001,0.001,1.0,22682
7,45104,50,25,0.0001,0.001,1.0,22587
8,45104,50,25,0.0001,0.001,0.998,22591
9,45104,50,25,0.0001,0.001,0.998,22452
10,45104,50,25,0.0001,0.001,1.0,22651
11,45104,50,25,0.0001,0.001,1.0,22467
12,45104,50,25,0.0001,0.001,1.0,22450
13,45104,50,25,0.0001,0.001,1.0,22623
14,45104,50,25,0.0001,0.001,0.998,22463
15,45104,50,25,0.0001,0.001,1.0,22508
16,45104,50,25,0.0001,0.001,1.0,22504
17,45104,50,25,0.0001,0.001,1.0,22551
18,45104,50,25,0.0001,0.001,0.996,22460
19,45104,50,25,0.0001,0.001,1.0,22576
20,45104,50,25,0.0001,0.001,1.0,22404
1,50104,50,25,0.0001,0.001,1.0,25038
2,50104,50,25,0.0001,0.001,1.0,24962
3,50104,50,25,0.0001,0.001,1.0,25048
4,50104,50,25,0.0001,0.001,1.0,25003
5,50104,50,25,0.0001,0.001,0.996,25056
6,50104,50,25,0.0001,0.001,1.0,25143
7,50104,50,25,0.0001,0.001,1.0,25068
8,50104,50,25,0.0001,0.001,0.998,25116
9,50104,50,25,0.0001,0.001,0.998,24966
10,50104,50,25,0.0001,0.001,1.0,25166
11,50104,50,25,0.0001,0.001,1.0,24905
12,50104,50,25,0.0001,0.001,1.0,24949
13,50104,50,25,0.0001,0.001,1.0,25078
14,50104,50,25,0.0001,0.001,0.998,24954
15,50104,50,25,0.0001,0.001,1.0,25028
16,50104,50,25,0.0001,0.001,1.0,24987
17,50104,50,25,0.0001,0.001,1.0,25046
18,50104,50,25,0.0001,0.001,0.996,24966
19,50104,50,25,0.0001,0.001,1.0,25035
20,50104,50,25,0.0001,0.001,1.0,24919
1,55104,50,25,0.0001,0.001,1.0,27525
2,55104,50,25,0.0001,0.001,1.0,27485
3,55104,50,25,0.0001,0.001,1.0,27573
4,55104,50,25,0.0001,0.001,1.0,27582
5,55104,50,25,0.0001,0.001,0.996,27562
6,55104,50,25,0.0001,0.001,1.0,27568
7,55104,50,25,0.0001,0.001,1.0,27540
8,55104,50,25,0.0001,0.001,0.998,27609
9,55104,50,25,0.0001,0.001,1.0,27481
10,55104,50,25,0.0001,0.001,1.0,27716
11,55104,50,25,0.0001,0.001,1.0,27432
12,55104,50,25,0.0001,0.001,1.0,27485
13,55104,50,25,0.0001,0.001,1.0,27567
14,55104,50,25,0.0001,0.001,1.0,27475
15,55104,50,25,0.0001,0.001,1.0,27487
16,55104,50,25,0.0001,0.001,1.0,27469
17,55104,50,25,0.0001,0.001,1.0,27531
18,55104,50,25,0.0001,0.001,0.998,27418
19,55104,50,25,0.0001,0.001,1.0,27499
20,55104,50,25,0.0001,0.001,1.0,27447
1,60104,50,25,0.0001,0.001,1.0,30033
2,60104,50,25,0.0001,0.001,1.0,30063
3,60104,50,25,0.0001,0.001,1.0,30107
4,60104,50,25,0.0001,0.001,1.0,30070
5,60104,50,25,0.0001,0.001,0.996,30092
6,60104,50,25,0.0001,0.001,1.0,30031
7,60104,50,25,0.0001,0.001,1.0,30072
8,60104,50,25,0.0001,0.001,0.998,30144
9,60104,50,25,0.0001,0.001,1.0,29988
10,60104,50,25,0.0001,0.001,1.0,30170
11,60104,50,25,0.0001,0.001,1.0,29967
12,60104,50,25,0.0001,0.001,1.0,29972
13,60104,50,25,0.0001,0.001,1.0,30069
14,60104,50,25,0.0001,0.001,1.0,30004
15,60104,50,25,0.0001,0.001,1.0,30009
16,60104,50,25,0.0001,0.001,1.0,30023
17,60104,50,25,0.0001,0.001,1.0,30046
18,60104,50,25,0.0001,0.001,0.998,29922
19,60104,50,25,0.0001,0.001,1.0,30011
20,60104,50,25,0.0001,0.001,1.0,29937
1,65104,50,25,0.0001,0.001,1.0,32498
2,65104,50,25,0.0001,0.001,1.0,32595
3,65104,50,25,0.0001,0.001,1.0,32660
4,65104,50,25,0.0001,0.001,1.0,32567
5,65104,50,25,0.0001,0.001,0.996,32598
6,65104,50,25,0.0001,0.001,1.0,32539
7,65104,50,25,0.0001,0.001,1.0,32626
8,65104,50,25,0.0001,0.001,0.998,32637
9,65104,50,25,0.0001,0.001,1.0,32464
10,65104,50,25,0.0001,0.001,1.0,32648
11,65104,50,25,0.0001,0.001,1.0,32482
12,65104,50,25,0.0001,0.001,1.0,32420
13,65104,50,25,0.0001,0.001,1.0,32545
14,65104,50,25,0.0001,0.001,1.0,32575
15,65104,50,25,0.0001,0.001,1.0,32514
16,65104,50,25,0.0001,0.001,1.0,32581
17,65104,50,25,0.0001,0.001,1.0,32539
18,65104,50,25,0.0001,0.001,0.998,32432
19,65104,50,25,0.0001,0.001,1.0,32485
20,65104,50,25,0.0001,0.001,1.0,32408
1,70104,50,25,0.0001,0.001,1.0,34955
2,70104,50,25,0.0001,0.001,1.0,35084
3,70104,50,25,0.0001,0.001,1.0,35150
4,70104,50,25,0.0001,0.001,1.0,35078
5,70104,50,25,0.0001,0.001,0.996,35114
6,70104,50,25,0.0001,0.001,1.0,35070
7,70104,50,25,0.0001,0.001,1.0,35141
8,70104,50,25,0.0001,0.001,1.0,35141
9,70104,50,25,0.0001,0.001,1.0,34970
10,70104,50,25,0.0001,0.001,1.0,35168
11,70104,50,25,0.0001,0.001,1.0,34984
12,70104,50,25,0.0001,0.001,1.0,34916
13,70104,50,25,0.0001,0.001,1.0,35046
14,70104,50,25,0.0001,0.001,1.0,35053
15,70104,50,25,0.0001,0.001,1.0,35027
16,70104,50,25,0.0001,0.001,1.0,35122
17,70104,50,25,0.0001,0.001,1.0,35041
18,70104,50,25,0.0001,0.001,0.998,34964
19,70104,50,25,0.0001,0.001,1.0,35011
20,70104,50,25,0.0001,0.001,1.0,34936
1,75104,50,25,0.0001,0.001,1.0,37473
2,75104,50,25,0.0001,0.001,1.0,37536
3,75104,50,25,0.0001,0.001,1.0,37625
